name,latitude,longitude,address,postalCode
Saint Pauls Cemetery,40.4151671913969,-79.98346707628966,,
El Burro,40.4558721,-80.0059948,,
Turkish Kebab,40.438174,-79.92218,,
Saint Matthew Brighton Heights Campus,40.4849766,-80.0409219,,
Southern Pennsylvania World War 2 Memorial,40.4455177,-80.0119355,,
Hard Rock Cafe,40.43406410294675,-80.00509805008834,,
Bakery Square,40.45699766583248,-79.91604493441795,,
Potomac Bakery,40.3808267,-80.0442119,Washington Road; 685,15228
McCormick & Schmick's,40.4411217,-79.9997285,,
West Penn Park,40.45493491902345,-79.97148701187515,,
Keystone Oaks Middle School,40.38765249270144,-80.03102486518458,,
Medicap Pharmacy,40.4790318,-79.972034,,
McDonald's,40.44933105071628,-79.9862971888499,,
Iglesia Cristiana Taburnacula de Dracon,40.4036111,-80.0010018,,
Miller Elementary School,40.4430723,-79.9689236,,
Fourth Avenue Post Office,40.4389992,-80.0004799,,
Paul's Automotive,40.45658062028097,-79.99894898365206,,
valon Borough Hall,40.50081427935411,-80.06740995137558,,
Gran Prix,40.387091637053,-79.86512489450251,,
PNC Bank,40.4589585,-79.9269605,Center Avenue; 5932,15206
Sunoco,40.4611507,-79.9469756,,
USW | United Steelworkers,40.439425,-80.00557249999999,Boulevard of the Allies; 60,15222
ife Science Annex,40.44640929412742,-79.95366711822342,,
Family Dollar,40.4970966,-80.0590468,incoln Avenue,
Gillece Transmissions,40.38706844923487,-79.99525482360934,Saw Mill Run Boulevard; 2237,
St. George Syrian Orthodox Church,40.44399095582431,-79.98690730696804,,
Barber Shop Styles,40.3670569,-79.9844867,,
Taylor Alderdice High School,40.42948781958966,-79.91896342556657,,
Wightman Playground,40.44290800629641,-79.92694238442981,,
valon Public Library,40.5009207,-80.0678032,,
Duckstein Restoration,40.46466195,-80.06218585,Furnace Street; 17,15136
Trinity Hall (DU),40.43650820653979,-79.99405997541179,,
Point State Park Fountain,40.4420226,-80.0127825,,
Pruni Auto Body,40.37095896031492,-80.00896472416777,ibrary Road; 3221,
Barry's Pub,40.42890446059005,-79.98707283753023,East Carson Street; 1109,15203
Starbucks,40.3989302,-80.0440076,,
lbright United Methodist Church,40.45702060846293,-79.9370899944185,S Graham St; 486,15232
Friends Meeting House,40.4489798,-79.9459612,,
Wine & Spirits,40.4760459,-80.0305875,Brighton Road; 3202,
Caffe Mona la bistro,40.465645008899,-79.9539823150093,,
Philip Murray Elementary School Library,40.40924,-79.97892,,
Crazy Mocha,40.4693242,-79.9612952,Butler Street; 4032,15201
DePaul Institute,40.391025,-80.0270979,,
xi's Auto Sales and Service,40.3930148,-79.9975471,,
valon Exchange,40.437908,-79.9206957,,
United Methodist Foundation of Western Pennsylvania,40.4399071,-80.0019672,,
East Ohio St at Heinz St,40.4552551,-79.993064,,
Salk Pavillion,40.4431414,-79.9629379,,
lphaLab,40.427917,-79.9717706,,
Smokin' Joe's Saloon,40.428768226823614,-79.97695644054292,East Carson Street; 2001,15203
Cricket Wireless,40.4380902,-80.0002944,,
4121 Main,40.465213,-79.9544136,Main Street; 4121,15224
Walgreens,40.3881422,-80.0909679,,
Motel 6 Pittsburgh,40.4040712,-80.0406306,,
ogan's Pub,40.45204545712943,-79.9519848884863,N Craig St; 301,15213
Barrett Elementary School,40.404894495459104,-79.90800699206928,East 12th Avenue; 221,
Thick Bikes,40.42890616502565,-79.98366160032228,Bingham Street; 1408,15203
St. Benedict The Moor,40.44099528254951,-79.98608992141239,,
U.S. Steel Tower,40.44095799071874,-79.99508195927882,Grant Street; 600,15219
Second Baptist Church,40.464033,-79.886951,,
Small Fry,40.38790940163107,-79.86644755352192,,
Schenley Park Caf and Visitor Center,40.437913413223455,-79.9464982696598,Panther Hollow Road; 101,15213
Entropy+,40.4430256,-79.9421484,,
Brighton Heights Dental,40.4849232726468,-80.03577171517274,Brighton Road; 3808,
Pipers Pub,40.42840876298466,-79.97893113389016,East Carson Street; 1828,15203
Bigbee Field,40.42804753323602,-80.0009989420407,,
rnold's Tea,40.4540389,-80.000467,,
PNC Investor Center,40.3886979,-80.0492099,Beverly Road; 291,15216
Work Hard Pittsburgh,40.4216419,-79.9941254,East Warrington Avenue; 744,15210
Circle K,40.4950649,-79.9367364,,
Eye Gotcha,40.47294364800571,-80.07493734633016,Broadway Avenue; 808,15136
Public Source,40.421614,-79.9939425,E Warrington Ave; 746,15210
Cafe Du Jour,40.42908668865597,-79.98694189998093,East Carson Street; 1107,15203
Morningside Elementary School (Closed),40.4859236,-79.9259851,,
Ruthrauff Sauer,40.46642287715561,-80.0590739472178,ocust Street; 400,15136
Saint Brendans Church,40.4075691,-79.8740382,,
Cogo's,40.42908154474016,-79.98909841617855,,
Beechview United Presbyterian Church,40.4089062,-80.023996,,
Sumi's Cakery,40.4329881,-79.9230904,Murray Avenue; 2119,
othrop Hall,40.44185093883406,-79.96009651205007,,
Jackman Inn,40.486912,-80.0559871,Jackman Avenue; 919,
Beggs-Snyder Park,40.39032781489786,-80.02973993232756,,
Mekong,40.395545623931866,-80.03485073884247,Potomac Avenue,15216
Kraus Winter Garden,40.44405356760035,-79.94462410485335,,
Bruegger's Bagels,40.4369171,-79.9227567,Murray Avenue; 1719,
Holiday Inn Express & Suites Pittsburgh North Shore,40.44885559593943,-80.00393178049256,,
Joseph Stern Building,40.44506712561974,-79.94792627102997,Forbes Ave; 4607,15213
Roberts Engineering Hall,40.44246234907337,-79.94697949980733,Hamerschlag Drive; 364,
Seubert & Associates; Inc,40.445924,-80.007969,,
McDonald's,40.491926091722135,-80.0621974259436,,
PNC Bank,40.46454843468501,-80.05876141904102,Chartiers Avenue; 421,15136
7-Eleven,40.45090041671455,-80.01914942567838,Western Avenue; 1005,15233
Sbarro,40.4398179,-79.9989375,Smithfield Street; 441,
South Busway at Station Square,40.4318032,-80.0037276,,
Penn Avenue Fish Company,40.43981508614637,-80.00054098097145,Forbes Avenue; 308,15222
Uncle Sam's Sandwich Bar,40.4412279,-79.9570133,Oakland Avenue; 210,15213
Mattress Factory,40.4570286,-80.0122738,Sampsonia Street; 500,
Bellevue Speed Wash,40.4963183,-80.0549486,,
Fisher Hall,40.43823126955376,-79.99194909140466,,
Brashear High School,40.4186828,-80.018229,Crane Avenue; 590,15216
The Inn on Mexican War Streets,40.45450858834422,-80.01313426708435,,
East Ohio St at Grant Ave,40.4779413,-79.9689084,,
Pope's Place,40.4570786,-79.9680217,,
Elizabeth Seton Childrens Center,40.40402979706646,-80.01592595513445,Pioneer Avenue; 1900,15226
Ingram Police Department,40.446062,-80.067019,,
Pizza Sola,40.42896594515552,-79.9829268208587,East Carson Street; 1417,15203
Hitchhiker Brewing Company,40.4961891,-79.9263342,South Canal Street; 1500,
ittle's Shoes,40.4380839172453,-79.92100127953294,,
Waterfront Towne Center,40.4080167325093,-79.91703591675636,,
Quizno's,40.444963,-79.9490015,,
Pittsburgh DJ Company,40.4940739,-80.0527774,,
iberty Ave opp 9th St,40.4428631,-79.9982288,,
Kelly Elementary School,40.44024594331173,-79.8902144900514,,
Scheaffer Traditional A Elementary School,40.4389579,-80.0529101,,
East Ohio St at Cedar Ave,40.4529732,-80.0020324,,
BP,40.48934328319425,-79.88197475226256,,
Mezza Grill 663,40.3813568,-80.0440835,Washington Road; 663,15228
South Hills Junction,40.4208384,-80.0072821,,
Pinskers Judaica,40.4339065,-79.9230934,Murray Avenue; 2028,15217
Dean Institute of Technology,40.4102446,-80.0154485,,
TJ Maxx,40.48930749608528,-79.89299665822709,,
Joe Natoli Field,40.48392426885941,-79.92601963728292,,
Kashi Jewelers,40.4406761,-80.000612,,
First Avenue,40.43550559445004,-79.9967005679353,,
Tai Pei,40.4876121,-79.8805906,,
ogt True Value Hardware,40.42859253667042,-79.9848778000825,East Carson Street; 1308,15203
For The People Insurance Agency; Inc.,40.447974,-79.9709246,Wylie Avenue; 2514,15219
Mandarin Gourmet,40.4389199,-80.0009647,,
Giant Eagle,40.489186907711904,-80.04422044604208,Brighton Road; 4110,15212
Wesbanco,40.3890134,-80.0501468,Beverly Road; 312,15216
Shades of Style Salon,40.3781486,-79.9880287,,
Boutique la Passerelle,40.439910242395726,-80.00095790290445,Wood Street; 417,15222
Dunamis Baptist Church,40.44385726173392,-79.88206700370495,,
Duquesne Towers,40.43495377693768,-79.98887506856445,,
rlington Playground,40.41829730090105,-79.9750490773156,,
Kaleidoscope Cafe,40.4719636,-79.962979,,
Nazarene Baptist Church,40.4558199,-79.9005586,,
Swissvale Station,40.41530575658476,-79.87895941897821,,
Pittsburgh Ballet Theater Building,40.43797160508564,-80.00227710355563,Wood Street; 113-115,15222
Blawnox Antiques,40.49372536944593,-79.8610369967387,,
Carnegie Library of Pittsburgh Squirrel Hill,40.4379253347061,-79.92267303477723,,
Pitt Ohio Express Corporate Office,40.45828546875961,-79.97909833598511,27th Street; 15,15222
Games Unlimited,40.4329365,-79.9228872,Murray Ave.; 2115,15217
Union School,40.3610251,-79.9940634,,
Thomas J. Gmiter Funeral Home Inc,40.42851115543986,-79.97206653661341,East Carson Street; 2323,15203
Kelly's Dry Ice,40.49057209005583,-80.04497825098055,,
Star Nails,40.497349,-80.0586515,,
Thomas E Barret Elementary School,40.4039136,-79.9069502,,
Family Dollar,40.47600083340603,-80.0310614110717,,
Wendy's,40.45024750655467,-80.01903993466004,llegheny Avenue; 725,15233
Scarehouse,40.49892799039492,-79.94434364957681,,
Triangle Urological Group,40.4570522,-80.0076342,,
Butler Street News & More,40.4709367,-79.9598074,Butler Street; 4320,
Chipotle Mexican Grill,40.45393297947106,-79.94742028998884,Baum Boulevard; 4800,15213
Paw Spa,40.39796846675018,-79.9989937571789,,
Firstside Park,40.43598096555682,-79.9980913928047,,
Bulldog Pub,40.4870355,-79.926623,Morningside Avenue; 1818,15206
The Saloon of Mt. Lebanon,40.3820134,-80.0439496,Washington Road; 622,15228
Westfield,40.4105041,-80.0200715,,
Saint Peters Cemetery,40.416736,-79.9809635,,
Elm Leaf Park,40.3796051678034,-79.95753438251003,,
Mad Mex,40.4579399,-79.9249141,,
Greenstone United Methodist Church,40.49890735838596,-80.06194031633369,,
Doughboy's Pizza,40.4710418,-80.0605173,Island Avenue; 508,15136
First Avenue,40.43494767890574,-79.99658228700538,,
Crafton Post Office,40.4388126,-80.0708989,,
O'Brien's,40.4760364,-80.0312633,Brighton Road; 3324,
Route 51 Quick Cash,40.3719145,-79.9823248,,
J & J's Family Restaurant & Catering,40.4293451,-80.0069472,,
Great Clips,40.4160068,-79.9250855,Browns Hill Rd; 4580,15217
Space Research Coordination Center,40.44544803460523,-79.957264384716,,
Seville Volunteer Fire Company,40.4960068,-80.0404077,,
R & B's Pizza Place,40.436926850000006,-80.0005753,Smithfield Street; 107,15222
Rita's Italian Ice,40.3879806,-79.8670776,,
Beacon Place,40.43488244418447,-79.9240637268205,,
Torch & Dagger Tattoo,40.4613104,-79.948696,iberty Avenue; 4736,15224
spinwall Police Department,40.490314,-79.9039041,,
Three Rivers Commons,40.47196958184026,-80.06184941911089,Island Avenue; 615,15136
St Paul's Cemetery,40.47199323529703,-79.98098067992616,,
Saint Clair Hospital,40.37901354091406,-80.06699749190554,Bower Hill Road; 1000,15243
spinwall Riverfront Park,40.48799793143981,-79.90339277570382,,
Korean War Veterans Memorial,40.4456839,-80.0079784,,
Saint Peter Catholic Church,40.45192006690005,-80.00795325672831,,
uBreakiFix,40.3840517,-80.04407,Washington Road; 514,15228
wis Hair Salon,40.45053495416426,-79.93522139685135,South Aiken Ave; 813,15232
Magisterial District Judge 05-2-19,40.3804184,-80.044857,Washington Road; 680,15228
West Homestead Police Department,40.400955,-79.9169572,,
Huntington Bank,40.4379028110066,-79.92193917994786,,
Concord Presbyterian Church,40.39593985,-79.98695620000001,,
Wayne's Auto Body,40.38191234010378,-79.99696132165136,ibrary Road; 2520,
Razzy Fresh Frozen Yogurt,40.4374866,-79.9227647,,
Sodini Parklet,40.41075501459429,-80.04692574441955,,
Trinity Lutheran Church,40.45454221652805,-80.01292827415593,,
Observatory Hill School,40.4899929,-80.0164939,,
incoln Bakery,40.4959395,-80.0571397,incoln Avenue; 549,
The Village of Shadyside,40.45806111447387,-79.918982811084,Denniston Avenue; 100,15206
1905 Eatery,40.4730212,-80.0739727,,
ong John Silver's,40.3869841,-80.0919047,Washington Pike; 2100,
Philip Pelusi Salon,40.4365260573782,-79.9229486565408,Murray Avenue; 1814,
Island Avenue Tattoo,40.47300380868685,-80.06223356334908,Island Avenue; 715,15136
oretto Cemetery,40.412455,-79.9604704,,
Baum Grove,40.45900278191756,-79.9352883435201,,
Rumerz Sports Bar & Grill,40.47599847725867,-80.03065568404507,Woods Run Avenue; 1216,15212
